131  67 3 1 0.629 6.923 0.285 5.006 0.672 0.449
132  67 3 1 0.698 6.818 0.216 6.174 0.510 0.379
133  67 3 1 0.769 6.827 0.260 6.523 0.613 0.502
134  67 3 1 0.682 6.823 0.281 5.303 0.662 0.480
135  67 2 0 0.653 6.834 0.321 5.966 0.756 0.526
136  67 2 0 0.643 6.801 0.302 5.174 0.712 0.487
139  67 2 0 0.697 6.525 0.200 5.799 0.471 0.350
146  67 2 0 0.795 6.534 0.184 6.109 0.432 0.366
147  67 2 0 0.933 6.562 0.245 7.008 0.578 0.574
148  67 2 0 1.007 6.523 0.222 6.562 0.523 0.561
149  67 2 0 1.118 6.504 0.273 8.648 0.643 0.766
150  67 2 0 1.110 6.449 0.265 8.802 0.624 0.737
151  67 2 0 1.041 6.380 0.272 7.970 0.641 0.710
152  67 2 0 1.018 6.361 0.282 7.816 0.665 0.720
153  67 2 0 0.936 6.378 0.271 8.013 0.637 0.635
154  67 2 0 0.915 6.421 0.290 7.577 0.682 0.665
155  67 2 0 0.747 6.468 0.315 5.332 0.741 0.589
156  67 2 0 0.683 6.541 0.324 5.227 0.763 0.555
157  67 2 0 0.709 6.540 0.303 5.990 0.713 0.538
158  67 2 0 0.684 6.538 0.290 5.133 0.684 0.498
179  67 2 1 0.639 7.951 0.281 5.007 0.661 0.449
181  67 2 1 0.803 8.031 0.197 5.979 0.464 0.396
182  67 2 1 0.817 8.033 0.219 6.651 0.516 0.449
183  67 1 0 0.689 8.032 0.233 5.112 0.548 0.402
 87  68 2 1 0.766 8.074 0.266 5.645 0.628 0.511
 88  68 2 1 1.095 8.047 0.212 7.576 0.500 0.582
 89  68 2 1 1.453 8.019 0.212 9.779 0.500 0.774
 90  68 2 0 0.862 7.161 0.292 5.878 0.687 0.631
 90  68 2 1 1.781 7.993 0.231 12.144 0.544 1.032
 91  68 2 0 1.130 7.161 0.253 7.717 0.597 0.718
 91  68 2 1 1.889 7.989 0.239 12.903 0.564 1.134
 92  68 2 0 1.249 7.174 0.237 8.306 0.557 0.740
 92  68 2 1 1.760 7.983 0.245 11.706 0.577 1.081
 93  68 2 0 1.185 7.161 0.238 7.347 0.561 0.708
 93  68 2 1 1.599 7.984 0.240 9.908 0.564 0.960
 94  68 2 0 1.098 7.102 0.228 7.158 0.537 0.627
 94  68 2 1 1.264 7.996 0.252 8.237 0.594 0.799
 95  68 2 0 0.921 7.051 0.231 5.971 0.543 0.532
 95  68 2 1 0.890 8.058 0.278 5.769 0.655 0.621
115  68 3 0 0.529 5.976 0.236 5.259 0.556 0.313
116  68 3 1 0.650 6.475 0.530 6.084 1.248 0.864
117  68 2 0 0.993 6.467 0.409 9.806 0.964 1.020
118  68 2 0 1.250 6.474 0.357 10.607 0.840 1.118
119  68 2 0 1.364 6.463 0.349 10.178 0.822 1.194
120  68 2 0 1.413 6.493 0.343 11.820 0.808 1.215
121  68 2 0 1.456 6.550 0.299 12.724 0.704 1.091
121  68 2 1 0.597 7.333 0.171 5.219 0.403 0.256
122  68 3 1 1.076 6.632 0.205 7.830 0.483 0.554
123  68 3 1 0.986 6.689 0.210 7.363 0.495 0.520
123  68 3 2 0.690 7.270 0.189 5.150 0.446 0.328
124  68 3 1 0.676 6.751 0.224 5.537 0.529 0.381
124  68 3 2 0.910 7.294 0.180 7.446 0.423 0.410
125  68 3 1 0.720 6.863 0.334 5.535 0.787 0.603
125  68 3 2 0.888 7.341 0.225 6.830 0.529 0.500
126  68 3 1 0.751 7.006 0.196 5.241 0.462 0.370
126  68 3 2 1.105 7.379 0.200 7.708 0.471 0.554
127  68 3 2 1.033 7.300 0.225 7.329 0.529 0.582
128  68 2 1 1.077 7.198 0.317 8.623 0.745 0.855
129  68 2 1 0.846 7.196 0.318 5.597 0.748 0.674
134  68 2 0 0.730 6.780 0.290 5.672 0.682 0.530
135  68 2 0 0.691 6.801 0.329 6.312 0.775 0.570
136  68 2 0 0.672 6.730 0.317 5.794 0.747 0.535
137  68 2 0 0.695 6.678 0.286 5.318 0.674 0.499
138  68 2 0 0.673 6.603 0.245 5.780 0.577 0.413
139  68 2 0 0.687 6.529 0.174 6.038 0.410 0.300
140  68 2 0 0.741 6.541 0.157 5.720 0.369 0.291
148  68 2 0 0.709 6.607 0.321 5.246 0.757 0.571
149  68 2 0 0.877 6.606 0.314 6.623 0.738 0.689
150  68 2 0 0.939 6.521 0.286 7.019 0.673 0.673
151  68 1 0 0.913 6.553 0.345 6.424 0.812 0.789
152  68 1 0 0.813 6.554 0.360 5.741 0.847 0.733
153  68 1 0 0.808 6.586 0.349 6.150 0.822 0.707
154  68 2 0 0.774 6.554 0.340 5.918 0.799 0.659
156  68 2 0 0.683 6.611 0.321 5.009 0.756 0.550
157  68 2 0 0.698 6.590 0.286 5.455 0.674 0.501
181  68 2 1 0.866 8.002 0.179 5.366 0.422 0.389
182  68 2 1 0.839 7.982 0.193 5.479 0.453 0.405
 88  69 2 1 0.889 8.050 0.197 6.691 0.464 0.439
 89  69 2 1 1.232 8.035 0.198 8.588 0.465 0.610
 90  69 2 0 0.757 7.210 0.305 5.363 0.719 0.579
 90  69 2 1 1.595 8.024 0.206 11.298 0.485 0.824
 91  69 2 0 0.901 7.187 0.270 6.487 0.636 0.610
 91  69 2 1 1.742 8.016 0.223 12.546 0.525 0.973
 92  69 2 0 1.003 7.186 0.222 7.010 0.524 0.559
 92  69 2 1 1.627 8.000 0.235 11.370 0.553 0.958
 93  69 2 0 1.026 7.184 0.221 6.937 0.520 0.568
 93  69 2 1 1.481 8.001 0.226 10.011 0.533 0.840
 94  69 2 0 0.985 7.146 0.222 6.778 0.524 0.549
 94  69 2 1 1.180 8.011 0.235 8.123 0.554 0.696
 95  69 2 0 0.817 7.097 0.248 5.511 0.584 0.508
 95  69 2 1 0.827 8.077 0.269 5.577 0.633 0.557
116  69 2 0 0.799 6.547 0.479 7.447 1.129 0.961
117  69 2 0 1.126 6.516 0.379 10.330 0.893 1.070
118  69 2 0 1.337 6.520 0.336 11.515 0.790 1.124
119  69 2 0 1.343 6.510 0.317 11.630 0.746 1.067
120  69 2 0 0.811 6.462 0.287 7.984 0.675 0.583
120  69 2 1 0.537 6.955 0.624 5.288 1.470 0.841
121  69 2 0 0.616 6.552 0.150 5.970 0.354 0.232
121  69 2 1 0.735 6.927 0.697 7.121 1.642 1.285
122  69 3 1 0.792 6.589 0.159 6.089 0.375 0.316
122  69 3 2 0.884 7.137 0.378 6.797 0.889 0.837
123  69 3 1 0.858 6.652 0.194 6.456 0.457 0.417
123  69 3 2 1.004 7.205 0.288 7.556 0.677 0.724
124  69 3 1 0.656 6.631 0.191 5.676 0.450 0.314
124  69 3 2 1.226 7.227 0.280 10.607 0.660 0.861
125  69 3 2 1.305 7.204 0.332 10.335 0.783 1.087
126  69 3 2 1.257 7.260 0.293 9.138 0.691 0.924
127  69 3 2 1.158 7.269 0.281 8.934 0.661 0.815
128  69 3 2 1.041 7.213 0.319 8.823 0.752 0.834
131  69 3 1 0.652 6.829 0.305 5.140 0.717 0.498
132  69 3 1 0.664 6.762 0.319 5.075 0.751 0.531
133  69 3 1 0.833 6.731 0.265 5.265 0.623 0.552
134  69 2 0 0.825 6.674 0.246 6.085 0.579 0.508
137  69 2 0 0.735 6.704 0.349 5.120 0.823 0.644
149  69 2 0 0.661 6.697 0.360 5.603 0.848 0.597
150  69 2 0 0.638 6.556 0.268 5.476 0.632 0.429
152  69 1 0 0.690 6.714 0.363 5.177 0.855 0.628
153  69 1 0 0.685 6.716 0.337 5.602 0.793 0.578
180  69 2 1 0.815 8.005 0.202 5.325 0.475 0.412
181  69 2 1 0.902 8.000 0.168 5.804 0.396 0.380
182  69 2 1 0.865 7.968 0.166 5.617 0.391 0.360
 89  70 2 1 0.920 8.076 0.209 6.333 0.492 0.482
 90  70 2 0 0.713 7.227 0.271 5.102 0.637 0.483
 90  70 2 1 1.295 8.056 0.194 9.274 0.456 0.629
 91  70 2 1 1.522 8.050 0.190 10.577 0.448 0.725
 92  70 2 1 1.518 8.029 0.195 10.614 0.460 0.744
 93  70 2 0 0.791 7.219 0.235 5.636 0.553 0.465
 93  70 2 1 1.460 8.014 0.191 10.406 0.449 0.698
 94  70 2 0 0.835 7.181 0.214 5.636 0.505 0.449
 94  70 2 1 1.247 8.000 0.199 8.414 0.470 0.623
 95  70 2 1 0.955 8.026 0.228 6.597 0.538 0.547
115  70 3 1 0.654 6.805 0.322 5.135 0.758 0.528
116  70 3 0 0.714 6.318 0.300 5.767 0.707 0.537
116  70 3 1 0.665 6.833 0.224 5.374 0.529 0.374
117  70 2 0 1.174 6.540 0.371 8.101 0.874 1.092
118  70 2 0 1.328 6.554 0.350 9.481 0.825 1.166
119  70 3 0 0.727 6.195 0.149 5.795 0.351 0.271
119  70 3 1 0.991 6.613 0.165 7.904 0.389 0.411
120  70 2 1 0.665 6.953 0.630 5.739 1.483 1.050
121  70 3 2 0.929 7.114 0.523 8.060 1.231 1.218
122  70 3 2 1.170 7.181 0.440 9.296 1.035 1.289
123  70 3 2 1.305 7.207 0.366 10.726 0.862 1.197
124  70 3 2 1.341 7.217 0.351 11.495 0.826 1.178
125  70 3 2 1.364 7.230 0.329 11.276 0.776 1.127
126  70 3 2 1.265 7.250 0.306 9.433 0.722 0.972
127  70 3 2 1.074 7.271 0.297 9.077 0.699 0.800
128  70 3 2 1.006 7.223 0.321 8.941 0.756 0.810
129  70 3 2 0.776 7.287 0.311 6.309 0.733 0.605
130  70 3 1 0.605 7.002 0.455 5.047 1.072 0.690
131  70 3 1 0.668 6.832 0.390 6.347 0.918 0.653
132  70 3 1 0.708 6.686 0.306 5.770 0.721 0.544
133  70 2 0 0.793 6.667 0.279 5.751 0.657 0.555
134  70 2 0 0.734 6.643 0.295 5.948 0.695 0.543
180  70 2 1 0.767 7.944 0.223 5.318 0.524 0.428
181  70 2 1 0.803 7.965 0.186 5.501 0.437 0.374
182  70 2 1 0.737 7.985 0.176 5.037 0.414 0.325
 89  71 2 1 0.874 8.109 0.198 6.084 0.465 0.433
 90  71 2 1 1.181 8.065 0.178 8.294 0.420 0.528
 91  71 2 1 1.396 8.044 0.174 9.765 0.409 0.608
 92  71 2 1 1.433 8.029 0.175 10.179 0.412 0.628
 93  71 2 1 1.450 8.011 0.178 10.786 0.420 0.648
 94  71 2 0 0.701 7.203 0.223 5.033 0.526 0.392
 94  71 2 1 1.308 7.990 0.186 9.398 0.438 0.610
 95  71 2 1 1.068 7.997 0.196 7.074 0.461 0.524
103  71 2 0 0.857 6.649 0.174 6.027 0.410 0.374
104  71 2 0 0.785 6.704 0.242 5.186 0.570 0.476
105  71 2 0 0.855 6.740 0.278 5.788 0.655 0.596
106  71 1 0 0.825 6.751 0.307 5.944 0.723 0.635
110  71 1 0 0.747 6.682 0.357 5.379 0.841 0.669
111  71 1 0 0.732 6.681 0.371 5.489 0.874 0.681
114  71 3 1 0.640 6.835 0.309 5.112 0.727 0.495
115  71 3 1 0.743 6.805 0.302 6.241 0.712 0.563
116  71 4 2 0.948 6.711 0.287 8.719 0.676 0.682
117  71 3 0 0.775 6.264 0.209 5.949 0.492 0.405
117  71 3 1 1.055 6.714 0.230 8.101 0.543 0.609
118  71 3 1 1.219 6.650 0.252 9.471 0.592 0.769
119  71 3 0 0.692 6.220 0.150 5.172 0.354 0.261
119  71 3 1 0.781 6.647 0.158 5.837 0.373 0.310
120  71 4 3 0.764 7.001 0.648 5.473 1.526 1.241
121  71 4 3 1.140 7.216 0.436 8.096 1.028 1.248
122  71 3 2 1.410 7.263 0.369 10.567 0.868 1.304
123  71 3 2 1.480 7.261 0.358 11.993 0.842 1.327
124  71 3 2 1.394 7.265 0.376 12.072 0.885 1.313
125  71 3 2 1.290 7.275 0.351 10.672 0.827 1.135
126  71 3 2 1.058 7.280 0.336 8.193 0.792 0.892
127  71 3 2 0.931 7.253 0.345 7.992 0.812 0.806
128  71 3 2 0.838 7.219 0.363 6.891 0.854 0.761
131  71 3 1 0.638 6.750 0.341 5.397 0.802 0.545
132  71 2 0 0.631 6.697 0.438 5.007 1.032 0.693
179  71 2 1 0.737 7.865 0.178 5.887 0.420 0.330
180  71 2 1 0.805 7.901 0.196 5.368 0.461 0.395
181  71 2 0 0.635 6.170 0.158 5.024 0.373 0.252
181  71 2 1 0.766 7.940 0.202 6.059 0.476 0.388
182  71 2 0 0.687 6.137 0.168 5.652 0.395 0.289
 89  72 2 1 0.808 8.111 0.181 5.809 0.426 0.366
 90  72 2 1 1.060 8.084 0.167 7.583 0.393 0.443
 91  72 2 1 1.255 8.047 0.174 9.243 0.409 0.546
 92  72 2 1 1.032 8.028 0.155 7.586 0.366 0.402
 93  72 2 1 1.237 7.999 0.194 9.638 0.458 0.603
 94  72 2 0 0.680 7.201 0.233 5.084 0.549 0.398
 94  72 2 1 1.124 7.972 0.217 8.400 0.511 0.611
 95  72 2 1 0.932 7.991 0.228 6.601 0.538 0.534
102  72 2 0 0.845 6.683 0.275 5.655 0.647 0.581
103  72 2 0 1.122 6.685 0.219 7.270 0.515 0.615
104  72 2 0 1.115 6.708 0.227 7.241 0.534 0.634
105  72 1 0 1.114 6.760 0.252 7.419 0.594 0.705
106  72 1 0 1.074 6.785 0.259 7.387 0.609 0.696
107  72 1 0 0.886 6.758 0.292 6.296 0.687 0.648
108  72 1 0 0.768 6.743 0.369 5.234 0.868 0.710
109  72 1 0 0.825 6.747 0.356 5.689 0.838 0.736
110  72 1 0 0.867 6.713 0.308 6.171 0.725 0.669
111  72 1 0 0.884 6.696 0.294 6.227 0.693 0.652
112  72 1 0 0.770 6.709 0.373 5.122 0.878 0.719
113  72 3 1 0.735 6.817 0.282 5.240 0.663 0.519
115  72 3 1 0.884 6.810 0.207 6.443 0.488 0.459
116  72 4 2 1.061 6.730 0.265 7.492 0.625 0.705
117  72 3 0 0.937 6.403 0.274 7.259 0.645 0.643
117  72 3 1 0.708 6.804 0.205 5.485 0.482 0.363
118  72 3 0 0.668 6.244 0.188 5.650 0.443 0.315
118  72 3 1 1.022 6.693 0.251 8.653 0.591 0.643
119  72 3 0 0.690 6.229 0.141 6.145 0.332 0.244
119  72 3 1 0.610 6.650 0.190 5.427 0.447 0.290
119  72 3 2 0.591 7.163 0.556 5.259 1.310 0.824
120  72 3 2 0.832 7.092 0.596 7.266 1.405 1.243
121  72 4 3 1.241 7.255 0.402 10.749 0.946 1.250
122  72 4 3 1.436 7.283 0.369 12.000 0.869 1.328
123  72 3 2 1.433 7.286 0.375 11.193 0.882 1.345
124  72 2 1 1.298 7.370 0.330 10.173 0.777 1.073
125  72 2 1 1.205 7.379 0.304 9.035 0.717 0.920
126  72 2 1 0.960 7.373 0.323 7.550 0.760 0.777
127  72 3 2 0.810 7.350 0.389 6.282 0.915 0.789
128  72 3 2 0.756 7.310 0.428 6.261 1.007 0.811
130  72 3 1 0.646 6.843 0.537 5.405 1.265 0.870
131  72 2 0 0.669 6.722 0.428 5.769 1.008 0.718
132  72 2 0 0.639 6.659 0.519 5.153 1.223 0.832
179  72 2 1 0.740 7.832 0.149 5.187 0.351 0.276
180  72 2 1 0.810 7.865 0.164 5.185 0.386 0.333
181  72 2 0 0.692 6.192 0.145 5.144 0.341 0.251
181  72 2 1 0.869 7.909 0.168 6.457 0.395 0.365
182  72 2 0 0.742 6.173 0.173 5.288 0.408 0.322
 90  73 2 1 0.843 8.118 0.158 6.135 0.373 0.334
 91  73 2 1 0.993 8.078 0.163 7.474 0.385 0.406
 92  73 2 1 1.090 8.017 0.187 8.296 0.441 0.512
 93  73 2 0 0.667 7.219 0.248 5.205 0.584 0.415
 93  73 2 1 1.092 7.985 0.215 8.525 0.505 0.588
 94  73 2 0 0.718 7.173 0.207 5.051 0.488 0.373
 94  73 2 1 0.969 7.949 0.264 6.818 0.622 0.642
 95  73 2 1 0.821 7.955 0.278 6.092 0.655 0.573
 99  73 2 0 0.711 6.677 0.287 5.113 0.675 0.511
100  73 2 0 0.814 6.690 0.272 5.853 0.641 0.555
101  73 2 0 0.939 6.686 0.237 6.711 0.559 0.558
102  73 2 0 1.137 6.687 0.242 7.897 0.571 0.691
103  73 2 0 1.278 6.703 0.246 8.685 0.578 0.787
104  73 2 0 1.277 6.715 0.226 8.712 0.532 0.724
105  73 1 0 1.216 6.755 0.223 8.369 0.525 0.679
106  73 1 0 1.040 6.780 0.225 7.002 0.531 0.588
107  73 1 0 0.969 6.763 0.215 6.762 0.507 0.523
108  73 1 0 0.931 6.751 0.210 6.319 0.495 0.490
109  73 1 0 0.853 6.756 0.246 5.467 0.580 0.526
110  73 1 0 0.897 6.714 0.223 5.733 0.525 0.502
111  73 1 0 0.861 6.706 0.258 5.925 0.608 0.557
112  73 2 0 0.802 6.725 0.337 5.245 0.794 0.678
113  73 2 0 0.762 6.801 0.411 5.275 0.967 0.784
114  73 3 1 0.785 6.856 0.310 5.590 0.731 0.611
115  73 3 1 0.830 6.783 0.213 5.971 0.502 0.443
116  73 3 1 0.782 6.833 0.182 5.444 0.428 0.356
117  73 3 0 0.993 6.396 0.222 6.821 0.523 0.553
118  73 3 0 0.994 6.327 0.169 7.187 0.398 0.421
118  73 3 1 0.824 6.836 0.176 5.963 0.414 0.363
119  73 3 0 0.918 6.287 0.143 6.590 0.337 0.330
119  73 3 1 0.807 6.838 0.213 5.791 0.502 0.431
119  73 3 2 0.837 7.537 0.294 6.007 0.692 0.617
120  73 3 0 0.800 6.263 0.125 6.036 0.294 0.250
120  73 3 2 1.049 7.453 0.321 7.920 0.757 0.846
121  73 3 2 1.327 7.360 0.320 11.431 0.754 1.065
122  73 2 1 1.469 7.286 0.366 13.502 0.862 1.349
123  73 2 1 1.442 7.300 0.365 13.570 0.858 1.317
124  73 2 1 1.272 7.388 0.318 11.643 0.748 1.013
125  73 2 1 1.140 7.413 0.295 9.847 0.695 0.844
126  73 2 1 0.926 7.415 0.332 7.539 0.781 0.770
127  73 3 2 0.767 7.504 0.335 5.741 0.788 0.643
128  73 4 3 0.772 7.565 0.255 5.501 0.601 0.494
129  73 3 1 0.735 6.967 0.572 5.693 1.347 1.054
130  73 2 0 0.743 6.808 0.493 6.451 1.160 0.918
131  73 2 0 0.703 6.699 0.481 6.232 1.134 0.849
132  73 2 0 0.632 6.655 0.579 5.545 1.362 0.917
132  73 2 1 0.601 7.734 0.162 5.275 0.382 0.245
133  73 2 0 0.628 6.559 0.552 5.305 1.300 0.868
133  73 2 1 0.646 7.757 0.173 5.459 0.408 0.281
181  73 2 1 0.843 7.879 0.162 6.170 0.380 0.341
 90  74 2 1 0.681 8.167 0.180 5.101 0.425 0.308
 91  74 2 1 0.861 8.088 0.176 6.073 0.415 0.380
 92  74 2 1 0.923 8.028 0.184 6.350 0.432 0.425
 93  74 2 1 1.048 7.991 0.192 7.984 0.451 0.504
 94  74 2 0 0.673 7.162 0.230 5.008 0.541 0.388
 94  74 2 1 0.944 7.916 0.256 7.028 0.603 0.606
 95  74 2 1 0.767 7.880 0.323 5.761 0.760 0.621
 99  74 2 0 0.895 6.638 0.245 6.537 0.577 0.550
100  74 3 0 0.976 6.640 0.239 7.435 0.563 0.585
101  74 3 0 1.076 6.644 0.232 8.113 0.546 0.626
102  74 3 0 1.201 6.669 0.253 9.335 0.596 0.762
103  74 2 0 1.262 6.700 0.259 10.033 0.609 0.818
104  74 2 0 1.221 6.718 0.229 9.480 0.539 0.701
105  74 2 0 1.068 6.744 0.214 7.859 0.503 0.573
106  74 1 0 0.918 6.753 0.196 6.608 0.463 0.452
107  74 1 0 0.873 6.738 0.187 6.335 0.439 0.408
108  74 1 0 0.814 6.719 0.180 5.964 0.423 0.366
110  74 1 0 0.713 6.687 0.200 5.070 0.471 0.357
113  74 2 0 0.766 6.810 0.427 5.020 1.006 0.820
115  74 3 0 0.784 6.290 0.242 5.416 0.569 0.475
116  74 3 0 0.930 6.323 0.219 6.513 0.515 0.509
116  74 3 1 0.880 6.854 0.182 6.166 0.429 0.402
117  74 3 0 1.008 6.315 0.155 6.650 0.365 0.392
117  74 3 1 0.912 6.816 0.228 6.014 0.538 0.522
117  74 3 2 0.805 7.549 0.279 5.311 0.657 0.563
118  74 3 0 0.905 6.283 0.137 6.607 0.323 0.312
118  74 3 1 0.891 6.871 0.302 6.500 0.711 0.674
118  74 3 2 1.068 7.602 0.203 7.793 0.478 0.544
119  74 3 0 0.879 6.268 0.120 6.366 0.282 0.264
119  74 3 1 0.876 6.892 0.312 6.343 0.735 0.685
119  74 3 2 1.208 7.593 0.208 8.747 0.490 0.630
120  74 3 0 0.888 6.259 0.113 6.362 0.266 0.251
120  74 3 1 0.846 6.910 0.267 6.063 0.629 0.567
120  74 3 2 1.298 7.543 0.252 9.303 0.594 0.821
121  74 2 1 1.441 7.339 0.403 9.389 0.950 1.457
122  74 2 1 1.451 7.333 0.378 9.735 0.890 1.374
123  74 2 1 1.373 7.342 0.370 9.513 0.871 1.272
124  74 2 1 1.169 7.398 0.325 9.950 0.766 0.953
125  74 2 1 1.061 7.433 0.315 9.437 0.741 0.837
126  74 2 1 0.896 7.415 0.353 7.961 0.832 0.793
127  74 3 2 0.810 7.401 0.395 6.795 0.931 0.803
128  74 4 1 0.682 6.616 0.256 5.469 0.604 0.438
128  74 4 3 0.785 7.575 0.231 6.294 0.545 0.455
129  74 3 1 0.748 7.004 0.557 6.224 1.311 1.044
130  74 2 0 0.795 6.784 0.464 6.671 1.092 0.925
131  74 2 0 0.732 6.698 0.482 5.719 1.134 0.884
132  74 2 0 0.694 6.636 0.475 5.176 1.119 0.826
132  74 2 1 0.795 7.764 0.171 5.936 0.403 0.341
133  74 2 0 0.689 6.594 0.458 5.608 1.078 0.790
133  74 2 1 0.867 7.773 0.165 7.062 0.390 0.360
134  74 2 0 0.620 6.591 0.454 5.701 1.069 0.706
134  74 2 1 0.782 7.784 0.156 7.188 0.368 0.307
135  74 2 0 0.553 6.617 0.440 5.399 1.037 0.611
135  74 2 1 0.718 7.783 0.154 7.003 0.364 0.278
136  74 2 1 0.783 7.774 0.161 7.008 0.380 0.317
137  74 2 1 0.654 7.738 0.208 5.736 0.489 0.340
181  74 2 0 0.630 6.294 0.181 5.051 0.426 0.285
181  74 2 1 0.682 7.827 0.220 5.468 0.519 0.376
 91  75 2 1 0.685 8.110 0.202 5.071 0.477 0.347
 93  75 2 1 0.701 8.022 0.141 5.533 0.331 0.247
 98  75 2 0 0.824 6.702 0.179 5.897 0.422 0.370
 99  75 3 0 0.954 6.654 0.219 6.762 0.516 0.525
100  75 3 0 1.162 6.625 0.226 8.262 0.533 0.659
101  75 3 0 1.315 6.604 0.214 8.939 0.504 0.706
102  75 3 0 1.295 6.604 0.215 9.621 0.507 0.699
103  75 2 0 1.231 6.656 0.257 9.885 0.605 0.793
104  75 2 0 1.155 6.675 0.225 9.063 0.529 0.650
105  75 2 0 0.970 6.700 0.208 7.375 0.490 0.506
106  75 2 0 0.842 6.700 0.183 6.468 0.432 0.387
107  75 2 0 0.768 6.701 0.179 5.923 0.423 0.346
113  75 2 0 0.736 6.813 0.459 5.044 1.082 0.847
114  75 3 0 0.734 6.306 0.140 5.025 0.331 0.258
114  75 3 1 0.971 6.792 0.181 6.641 0.426 0.440
114  75 3 2 0.897 7.365 0.215 6.135 0.505 0.482
115  75 3 0 0.869 6.291 0.170 5.879 0.400 0.370
115  75 3 1 0.982 6.781 0.170 6.648 0.400 0.418
115  75 3 2 0.967 7.365 0.237 6.540 0.559 0.575
116  75 3 0 0.975 6.316 0.179 6.755 0.421 0.437
116  75 3 1 0.961 6.803 0.187 6.660 0.440 0.450
116  75 3 2 1.034 7.437 0.260 7.161 0.613 0.674
117  75 3 0 0.905 6.303 0.143 6.462 0.337 0.324
117  75 3 1 1.012 6.763 0.236 7.226 0.555 0.598
117  75 3 2 1.255 7.507 0.256 8.966 0.602 0.804
118  75 3 1 0.937 6.812 0.365 6.607 0.860 0.858
118  75 3 2 1.409 7.563 0.215 9.931 0.507 0.760
119  75 3 1 0.844 6.833 0.376 5.839 0.886 0.796
119  75 3 2 1.486 7.557 0.228 10.287 0.537 0.850
120  75 3 0 0.830 6.244 0.111 5.240 0.262 0.232
120  75 3 2 1.546 7.534 0.260 9.767 0.612 1.007
121  75 2 1 1.653 7.449 0.332 10.179 0.781 1.375
122  75 2 1 1.551 7.392 0.379 10.062 0.894 1.475
123  75 2 1 1.422 7.386 0.400 8.829 0.943 1.427
124  75 2 1 1.288 7.417 0.392 8.475 0.923 1.266
125  75 2 1 1.167 7.462 0.361 8.336 0.850 1.055
126  75 3 1 0.798 7.223 0.542 5.395 1.275 1.084
127  75 4 1 0.638 6.647 0.274 5.210 0.645 0.439
127  75 4 3 0.812 7.549 0.293 6.625 0.690 0.596
128  75 4 1 0.729 6.576 0.248 6.162 0.583 0.452
128  75 4 2 0.763 7.074 0.181 6.456 0.425 0.345
128  75 4 3 0.759 7.605 0.242 6.415 0.570 0.460
129  75 3 0 0.713 6.835 0.458 6.477 1.078 0.818
130  75 3 0 0.705 6.815 0.407 6.254 0.957 0.719
130  75 3 2 0.592 7.692 0.176 5.250 0.414 0.261
131  75 2 0 0.765 6.703 0.456 6.392 1.073 0.874
131  75 2 1 0.702 7.748 0.171 5.859 0.403 0.301
132  75 2 0 0.728 6.640 0.444 5.799 1.045 0.811
132  75 2 1 0.859 7.760 0.174 6.835 0.410 0.375
133  75 2 0 0.701 6.617 0.445 5.675 1.048 0.783
133  75 2 1 0.904 7.781 0.155 7.317 0.364 0.350
134  75 2 0 0.681 6.619 0.387 5.348 0.911 0.660
134  75 2 1 0.861 7.783 0.141 6.762 0.331 0.304
135  75 2 0 0.672 6.618 0.310 5.028 0.729 0.521
135  75 2 1 0.828 7.766 0.156 6.195 0.367 0.324
136  75 2 1 0.811 7.754 0.176 6.051 0.414 0.357
137  75 2 1 0.680 7.750 0.205 5.898 0.483 0.349
138  75 2 1 0.591 7.767 0.215 5.374 0.507 0.319
 89  76 3 0 0.671 7.194 0.208 5.307 0.491 0.351
 90  76 3 0 0.625 7.159 0.243 5.026 0.573 0.381
 91  76 3 1 0.713 8.127 0.186 5.452 0.438 0.333
 92  76 2 1 0.702 8.128 0.297 5.507 0.700 0.523
 95  76 2 1 0.780 7.972 0.337 5.783 0.793 0.659
 96  76 2 0 0.732 6.863 0.243 5.188 0.573 0.447
 97  76 3 0 0.836 6.755 0.176 5.821 0.414 0.369
 98  76 3 0 0.910 6.729 0.165 6.130 0.389 0.376
 99  76 3 0 1.010 6.702 0.224 6.917 0.528 0.568
100  76 3 0 1.268 6.645 0.245 8.843 0.576 0.778
101  76 3 0 1.347 6.613 0.209 9.406 0.492 0.705
102  76 3 0 1.313 6.588 0.192 9.738 0.453 0.633
103  76 2 0 1.259 6.598 0.224 9.894 0.527 0.706
104  76 2 0 1.242 6.600 0.195 8.799 0.460 0.609
105  76 2 0 1.048 6.637 0.181 7.132 0.427 0.476
106  76 2 0 0.837 6.656 0.168 6.059 0.396 0.353
114  76 3 0 0.780 6.295 0.127 5.443 0.300 0.249
114  76 3 1 0.962 6.791 0.195 6.713 0.459 0.470
114  76 3 2 1.052 7.392 0.211 7.339 0.497 0.557
115  76 3 0 0.959 6.283 0.132 6.571 0.311 0.318
115  76 3 1 1.024 6.780 0.222 7.015 0.524 0.571
115  76 3 2 1.230 7.417 0.205 8.429 0.483 0.632
116  76 2 0 1.147 6.575 0.355 8.165 0.836 1.021
116  76 2 1 1.294 7.459 0.229 9.216 0.540 0.743
117  76 2 0 1.159 6.588 0.341 8.541 0.804 0.992
117  76 2 1 1.507 7.483 0.241 11.103 0.566 0.909
118  76 3 0 0.791 6.319 0.161 5.848 0.378 0.318
118  76 3 1 0.956 6.764 0.219 7.071 0.515 0.525
